105.095986692,158.152302685,59.5094658783,59.0018140016
99.7307619466,159.032575025,62.2156910869,58.44725761
113.620435868,161.470515519,62.2257357147,59.6367281085
65.8104174993,178.565187677,67.1762167888,65.6627234527
36.1050273433,170.512004907,62.3371649474,62.066023122
1.0,103.001891926,67.1334940029,66.8927066028
1.0,114.263447047,72.2463961576,64.9665068373
1.0,100.681320271,72.9994553155,69.8398515768
1.0,118.90504296,74.3365595953,67.1600720614
1.0,66.6540225116,70.0526719832,69.5094335144
1.0,63.7515300681,64.2452415275,70.2298913857
1.0,66.0569479014,58.6641774637,67.5432953545
1.0,101.285822858,64.7261212938,72.511670015
1.0,104.262716558,61.6398427526,67.7956817817
48.6959564569,153.162931004,66.7664275403,75.2171843472
111.326850307,125.36893183,63.978753304,72.9603836529
146.893296591,167.35762406,68.4660313297,71.3031972519
200.283567113,138.466682729,63.8973738314,73.3927276197
192.014443004,118.003433736,58.2915066009,67.1631930428
260.783039769,158.804086017,58.2926278905,68.0039356009
295.371699173,129.110125622,61.2077163094,75.2198516909
153.672115754,102.353522462,60.9329024328,78.6127004971
127.890457803,136.03966716,64.9276300779,76.4201672664
108.60107936,71.2598579135,64.2235195328,75.8178137131
146.176261408,166.899594323,67.7383394579,81.7751573012
208.353381,161.139039358,71.8915618228,76.2932307304
193.794754399,141.02651798,69.4951870183,71.6054736511
153.521524403,226.148438968,69.7113094858,72.1167738888
208.889798905,129.291877583,63.4966492147,65.8578355
153.122914531,171.294498076,61.3406215148,63.5014592605
65.9492298293,214.479751589,60.4363887453,61.3889554697
49.3346919264,219.560044644,58.0805532047,58.1431728638
71.7924875537,185.257638482,55.7911330622,54.7685082597
115.144207449,174.048619082,58.8923426253,59.4410579395
58.6560279148,160.964663295,57.1871678794,57.0776336838
108.195551432,129.50559658,56.8207291819,58.7840476008
107.957652779,131.697896229,57.597205427,58.1073857802
111.080150492,141.872332572,56.3214635402,56.9358183163
108.098489128,137.589082842,58.0355983237,57.9415243763
102.236339879,132.360824223,58.6968188934,59.7125595896
96.5004204757,161.895088816,58.4659504102,59.1644504786
95.3835664876,154.439361259,58.8262107298,59.3840749574
87.0603678312,158.867428895,56.505654765,59.8290184804
101.104261001,132.439682491,58.70281296,63.6454983802
107.715400843,150.85955183,59.3665920828,62.3508341643
86.2253671904,138.468751027,64.7543933054,67.220826122
106.526407889,109.410143083,67.5034929378,67.7822368031
104.662579676,89.0399785996,74.7368554358,67.1302203417
106.764208364,106.989333452,76.0993481821,67.8692097638
86.8013315403,109.107298257,78.355870415,73.6704457967
100.273685929,95.8600619185,81.0551225901,78.1253352665
97.1063204823,136.192355578,80.3201189105,81.22647213
79.9621042053,126.403828329,75.3151936154,75.123652207
84.2600509003,164.489078791,72.1547431498,75.1141238796
102.350291968,123.195736453,72.5445391818,73.3864927588
98.6969375252,95.0382036297,76.5984955252,73.935471827
96.5483687465,82.8713566987,75.1572383455,76.1827608887
97.5208874209,173.903348401,73.9852275823,79.6946899601
91.0709023496,212.474680336,77.8690167326,76.7423718536
60.7714277674,233.395295266,83.3864534458,75.123733393
15.9253122533,263.114917961,84.3647943985,75.7701640773
97.1880294353,208.822063172,81.6622054935,74.6430669535
56.3500477996,233.113691338,78.0089069851,70.0578689421
51.647472438,220.97621713,70.6979017024,66.2500594085
54.0122005617,268.084706827,73.366417562,65.8305863466
74.0029812268,268.727639432,75.4351644592,64.5447211367
64.8418526044,160.647002085,73.4622842987,60.3966544001
80.5374420046,184.682960412,75.4372592153,59.5619127328
64.0566980314,150.935672703,72.1889845884,57.6694260786
101.291396088,129.564756823,74.4731437725,58.2564497947
107.550071583,118.412032635,79.2966684083,58.8104047156
106.180331213,131.422509307,80.7391727017,61.3834035509
96.392326029,129.225284169,79.626876261,65.0796590841
9.46632053112,160.406800811,79.8916985362,59.4587560803
1.0,193.537020167,82.0842609948,60.2658222518
1.0,218.427514611,87.3126032478,62.6071096687
1.0,216.533901975,87.2819889627,58.7964598234
35.6428060625,203.703576222,95.1405048185,59.0698871321
33.9045684694,238.118676368,97.5089874746,58.6522768662
1.0,243.804659385,98.299802595,58.873906337
1.0,228.333788498,104.335460347,57.0213823637
2.32714052306,239.733781326,104.515577529,56.8727047676
54.2146753554,240.755238736,104.922552847,53.5741626725
66.7607754733,210.497139841,109.236203975,52.8077180983
39.4798309326,143.884885391,100.387032723,47.4284061972
18.6774938881,217.454756334,99.3134956002,46.1745590871
30.6023674345,239.561016778,99.4669089842,46.2433149031
20.3176371351,214.396007035,98.228153488,45.4128729628
1.0,195.725623676,101.05831254,43.7070126352
8.93727207241,219.25015235,107.625644325,44.0340348475
54.0447193767,216.741553932,107.978086753,45.644977153
50.5254719848,217.388011455,108.871596338,44.5751814266
104.861866371,197.902003277,102.816704599,47.7900375939
84.8134618452,269.732351183,109.720501413,49.5611197362
160.91349362,189.697573507,109.052145627,51.7321918135
189.776275936,200.03308315,109.525918,50.0472374385
182.868685718,198.776951425,108.415659556,49.7386521833
185.005438239,250.592658476,108.246478854,50.7046425619
224.458481103,152.049458843,105.827446044,51.1681475411
253.890878009,156.996105852,120.022947337,55.6944091869
324.595998268,129.91505447,122.034490266,53.8862284426
268.2791068,152.373024525,120.322455636,52.1232958399
342.008279821,213.514862461,117.983440357,51.4111836892
341.25828456,239.211495987,119.483430879,52.0569791365
340.982533757,194.944370572,120.034932486,53.4644828348
339.910716754,193.979565415,122.178566492,53.2733610809
339.214763802,192.252966564,123.570472396,55.7793184894
337.824511419,204.726871081,126.350977162,56.2191265664
337.33686702,199.44602449,127.32626596,56.0590027316
334.689295347,177.237497909,131.012550244,56.2300880287
332.21681785,173.387487755,137.5663643,57.7641094005
332.851682895,185.364483953,136.296634211,59.9388840196
331.311211642,185.088840194,139.377576717,61.5587885237
330.283935704,186.889627423,141.432128591,61.9940316163
327.755690809,169.434709148,146.488618381,62.3907570517
326.136496888,180.836279187,149.727006223,64.3234472794
327.034226881,181.791073864,147.931546238,66.2191066636
325.924588992,186.055287678,150.150822016,66.4938454257
323.616308086,169.202870221,154.767383829,67.9792475079
315.808494881,168.92013411,158.735473959,68.1667113043
282.858924281,202.194636066,157.475847461,69.2943355053
251.645193494,249.485744761,150.046825574,67.3411845829
269.347164004,230.328976911,154.562497438,65.9607467421
322.169278399,237.758663799,157.661443201,71.7133133495
323.776579773,215.069734166,152.789455581,71.0715574425
322.785666295,174.40692487,153.105498178,69.3860828949
318.785180458,263.942960213,164.429639085,74.1140795741
320.006641008,229.271314496,161.986717984,70.1042215933
321.665101722,227.234641032,158.669796556,66.1594048414
320.770856367,212.83844918,160.458287267,66.6100717782
321.781511828,210.438164556,158.436976344,68.1550989876
323.536339068,203.322382309,154.927321863,64.4554043263
325.395116591,200.351870201,151.209766819,63.0930327924
326.153127741,200.386521468,149.693744518,63.990864974
328.989403976,207.473780708,144.021192047,60.1475346944
329.358030581,208.791832488,143.283938838,58.8890045068
326.362716347,235.228448413,149.274567306,59.9243572503
330.112858975,232.967798231,141.774282051,56.8843640135
326.70104904,227.116242439,148.597901919,58.0416095844
329.242690446,208.069646526,143.514619108,59.7360663643
330.058788528,238.723062201,141.882422944,58.3326735823
329.427492828,217.978688037,143.145014345,56.0964844716
330.9837175,239.874124719,140.032565,57.3205914229
329.200421112,238.076879298,143.599157775,63.3821061144
332.737015292,204.757671634,136.525969417,60.3235075874
334.568242367,208.890002349,132.863515267,58.8270999606
335.255346832,223.753797374,131.489306336,59.410863594
333.513160191,231.245813338,134.973679618,59.9797615456
338.781956922,215.640241347,124.436086156,57.4928502604
338.763862704,190.998303064,124.472274592,59.3793612559
339.56899836,188.782095793,122.862003279,60.9847701726
338.173376866,201.886979833,125.653246268,59.6596837933
341.027800532,232.548828656,119.944398937,57.4283857457
340.568826189,238.706193159,120.862347623,56.0010211274
341.372633354,254.582417939,119.254733293,55.1102124966
344.6076666,212.118528947,112.784666801,53.6551932399
341.052780955,187.429165464,114.564989867,55.2842291964
299.16001362,243.323512753,120.760116211,58.9518715934
303.636630217,239.291284266,132.91855828,59.0822155415
292.913646742,232.462307887,131.73407975,57.1572043573
337.433808802,211.711647353,127.132382396,55.9166850615
339.466698511,211.40386662,123.066602979,53.9031154487
342.398610053,214.904939929,117.202779895,51.5563672005
346.231097368,218.653174254,109.537805263,50.338011916
345.815227245,245.115584971,110.36954551,50.7975403045
345.892451801,239.352769055,110.215096399,52.8130116905
345.064217137,246.399998592,111.871565726,52.4067116046
345.308277186,227.101402461,111.383445628,52.5802283297
346.347705998,230.992246822,109.304588005,53.7975620913
346.523579495,175.731706571,108.95284101,54.9066552897
343.756773017,177.183269811,114.486453966,56.9508192296
344.033742888,180.82058275,113.932514224,58.1996356198
344.613599304,185.361978615,112.772801392,59.6754996281
346.718653655,191.530670373,108.56269269,60.9533256923
347.3139009,187.885963405,107.3721982,63.1109017829
348.792459698,201.799642032,104.415080604,61.7048091768
349.256176861,186.397472396,103.487646278,62.4482563448
349.841227596,196.637308061,102.317544808,62.9461107259
351.810900248,203.221422104,98.3781995041,61.9184742617
354.002693817,223.79072483,93.9946123664,58.661876407
357.64168842,221.274310455,86.7166231602,55.632480769
356.949602823,218.80189919,88.1007943544,54.5896209581
357.174890303,197.374933758,87.6502193938,54.7906473099
357.752682723,217.721666543,86.4946345532,51.6525291836
359.011053105,214.646219861,83.9778937896,50.5105973254
354.815980845,223.78563601,82.2406369574,47.6791193432
357.727316052,225.737852243,86.5453678969,46.4424548797
357.527816871,210.115063418,86.9443662578,46.8054374676
357.52856347,217.026363624,86.9428730605,46.0181249119
356.957627267,209.380127042,88.0847454665,45.7851502302
355.68411913,213.62112524,88.6316835394,45.6713178968
352.520437751,230.329413278,89.0662559793,45.2215806588
358.092656644,232.260919138,85.8146867118,45.1348650769
358.980574306,217.421689423,84.038851388,44.7812963093
360.108020502,228.174309608,81.7839589956,43.5702854455
360.244295475,220.18597005,81.511409049,42.8885058524
360.272233287,212.748191788,81.4555334269,43.8712124535
360.975856162,225.126409872,80.0482876764,43.3271557417
361.399614191,216.65869676,79.2007716176,43.0367766834
360.795509345,217.428060697,80.4089813105,44.3990769661
361.703202937,216.175322617,78.5935941268,43.6759132845
361.148277386,216.587968601,79.7034452275,44.5514731136
362.071968283,216.876619589,77.8560634337,44.4097985387
361.420193413,220.356114062,79.1596131736,43.8956066333
363.646037655,222.790175003,74.7079246903,42.7391384604
359.915638709,222.914003665,73.3637241848,42.3170211723
366.86295314,224.962029079,68.27409372,40.2346484173
362.990720446,226.740940207,66.4753300056,38.9254211618
367.956500198,234.507489041,66.0869996041,40.1999464023
367.942825675,232.854780013,66.1143486503,38.2906990452
367.211872344,228.850903888,67.5762553116,38.8272088678
367.03038387,235.824047529,67.9392322591,37.7508079849
366.373663713,240.405315135,69.2526725745,37.623634063
366.54593708,234.181075222,68.9081258404,39.4808224599
366.93686477,241.526959849,68.1262704593,38.3803780132
365.432182412,240.292913958,71.1356351766,36.6648860587
365.846539594,237.199903975,70.306920811,35.8992568354
364.54815651,239.742206749,72.9036869792,38.299383438
365.440766135,226.40961189,71.1184677299,36.8519842734
366.776566033,222.436009644,68.4468679334,36.3655082318
367.181747905,231.126215273,67.636504191,37.3573694642
367.37659958,224.882361556,67.2468008394,36.0884564922
356.927483341,221.473508354,70.6718124936,35.083654083
367.004381356,237.527270761,67.9912372881,33.1834923988
366.772761322,245.427802672,68.4544773551,33.5901865271
368.875297744,232.998552242,64.2494045118,30.7251823659
371.038378183,237.784929353,59.9232436345,29.7107186259
371.099675603,247.590983326,59.8006487942,28.0566814346
370.427777473,235.602306485,56.5130740336,26.4162735046
371.892471991,250.143400048,58.2150560174,27.6209687797
372.867922003,242.284569295,56.2641559945,28.8142486483
374.311362275,234.078211903,53.3772754494,27.1669887605
375.628608433,235.388727741,50.7427831332,25.5302133531
376.525204866,238.835135404,48.9495902678,23.6787708026
375.52805812,247.78359602,50.943883759,23.5122038801
375.038024572,247.332334528,51.923950857,24.1632240828
376.654529396,240.836360407,48.6909412089,21.8637466184
373.225171146,234.189652325,49.6790665453,21.0744191384
370.82316849,232.533688024,48.9189072176,21.2494668666
377.751230426,241.195424254,46.4975391487,20.2158522695
379.189861733,241.50764871,43.6202765349,18.4883938951
366.625941816,237.020688808,42.9382828422,18.2039165982
323.304441258,275.094522175,38.6085056366,16.3294279644
337.995977411,268.352618925,38.6786212735,16.3383351718
367.040931376,266.04005393,40.4822871045,15.4405922366
360.441324097,268.633392077,40.4453270794,15.4185554157
380.041791208,284.486256391,41.9164175831,16.8103342644
379.05652341,277.568551926,43.88695318,17.0980814128
330.352194093,266.712840751,41.8646578352,16.5349542786
335.173079317,274.235992559,40.923044552,15.8344720442
348.297453139,272.217016097,38.5932632018,15.4913967925
371.84610235,267.559260067,35.8785674708,15.0150291993
379.892858056,266.426271318,36.5420617511,15.1976071633
341.789615835,268.116518713,35.3108249404,14.8346883518
360.347907648,276.730598742,35.4824912839,14.8920660128
332.567197849,265.830577237,34.3246611558,14.6627740021
352.019541577,278.791759432,32.1262839717,13.5534265037
343.867378706,291.252026021,30.8683881874,12.7386062155
341.259400249,290.778238798,28.4097831239,12.0770365699
349.072332026,272.31112358,29.0745403734,11.1779502038
333.910114422,275.094879418,28.3816129873,10.9963805099
350.206089609,290.998554826,25.6357872629,10.0
346.322806086,279.444207788,26.2024203025,10.0
345.499079752,278.446371973,23.8515442845,10.0
345.990764932,278.892684758,21.7803345588,10.0
350.342974477,280.054636776,20.2579676048,10.0
347.216540423,280.312815458,18.994299955,10.0
345.489192359,277.31587413,17.3473434606,10.0
361.702959122,282.504709814,17.6794229717,10.0475796383
359.388121992,282.595634788,17.3857063657,10.0
353.761312972,286.923439831,16.6130726121,10.0
352.181334963,290.815334648,16.5606446459,10.0
352.622960572,293.337161154,16.784813275,10.0
352.371452006,283.298027374,17.8535132961,10.2972845876
349.394160089,285.59213385,16.6197712473,10.0
339.28931963,276.612769455,15.5414806701,10.0
357.872223306,281.653959934,15.8345852129,10.2672961272
343.170055571,281.912043676,14.4520783378,10.0
349.806851061,279.547098264,13.6410441964,10.0
344.596838526,279.302125514,12.2871902154,10.0
352.070502676,284.693295062,12.4710865478,10.0
348.512335745,281.764343321,11.377182906,10.0
343.775018097,281.061265349,10.9120503644,10.0
365.647800151,271.469147086,10.0192160537,10.0
365.483344465,261.70315969,10.0,10.0
364.555765897,263.077752829,10.0,10.0
360.052610666,272.259155989,10.0,10.0
360.71891425,272.846982837,10.1034251261,10.0
360.863435264,272.884909242,10.7883187612,10.0
348.610436847,280.954394907,10.0112383555,10.0
348.422588319,282.529282302,10.0,10.0
346.1065633,279.810031861,10.0,10.0
343.163912028,281.803537101,10.0,10.0
341.945610017,286.191185206,10.0,10.0
350.381380051,280.845837325,10.0,10.0
342.746123761,285.150538653,10.0,10.0
346.857116193,282.696233958,10.0,10.0
355.827423094,285.029989907,10.4569997218,10.3072505421
361.695570362,285.114120044,10.7308246252,10.0
377.705574006,283.636792339,10.0,10.0
378.375550171,285.83875247,10.547475834,10.5567621308
376.073014647,285.398541997,10.0,10.1858163417
379.374013473,289.413915026,10.4811455811,10.195072154
378.26766661,294.540786059,10.8471105066,10.3402015096
377.863024806,290.375766024,10.5585243603,10.4774982775
383.704430631,284.911983825,10.1189359007,10.0
373.732881278,279.01738516,10.0,10.3912853057
379.278098685,289.218947352,10.251169418,10.227411105
377.192345392,295.114855095,10.5789095532,10.7407761672
372.813421339,296.0,10.0,10.0
362.361844152,285.639698029,10.0,10.0
364.221221179,273.047659874,10.0,10.0
373.889357775,285.765586853,10.0,10.0
383.654671315,287.977100271,10.7806636614,10.8382374881
374.182294101,281.365785354,10.0,10.330285085
372.658621877,271.671983004,10.0,10.0
368.929784864,274.648462772,10.0,10.0
368.763263941,278.157300605,10.0,10.178508017
368.155966103,276.363927007,10.0,10.0
371.78773576,277.46690166,10.0,10.0
374.937463904,281.687839056,10.3945902107,10.2118632297
372.054445088,271.018616557,10.0,10.0
365.203691304,274.935019612,10.0,10.0
364.98220937,269.677126407,10.0,10.1732542525
359.785460032,262.839386958,10.2176335024,10.0525667308
356.970439529,262.327908456,10.4503389782,10.0
358.982618369,259.630517662,10.159336343,10.0
353.899713882,262.006034415,10.3172975324,10.1943147561
353.928410402,264.254141943,10.514360803,10.0518823546
351.803938448,268.726512849,10.0,10.0
354.350032866,266.878847063,10.0,10.0
349.624812663,268.667571843,10.0,10.0
342.512834609,284.041874707,10.0,10.0
354.147411288,280.587891638,10.181192635,10.0
351.753434002,281.234937489,10.0,10.0
348.473375142,282.057098031,10.0,10.0
339.634409726,283.197591662,10.0,10.0
331.899730027,282.772319287,10.0,10.0
334.015728772,286.486788005,10.0,10.0
338.224286377,289.122278184,10.0,10.0
343.012009442,286.959243268,10.0,10.0
335.481906712,285.989358574,10.0,10.0
340.467237771,283.791122109,10.0,10.0
342.725646079,289.336809809,10.0,10.0756406289
353.54894644,279.83305946,10.0,10.0
351.063051522,283.195899636,10.0,10.0
350.228906214,283.489607364,10.0,10.0
348.248721778,281.41603139,10.0,10.0
349.846885264,282.578048974,10.0,10.0
340.891631663,285.150820285,10.0,10.0
334.90072304,282.224320918,10.0,10.0
333.697727859,284.968927748,10.0,10.0003688794
335.615193307,288.297892375,10.0,10.1745619509
335.213554084,288.433641484,10.0,10.1841754211
336.346642077,288.047694373,10.0,10.0587627837
337.640343249,291.613341019,10.0,10.4469549656
339.782983021,294.802527347,10.1726667562,10.4144346846
342.692236535,295.708589031,10.146569148,10.5828219372
343.524961531,295.468114839,10.0,11.0637703214
342.51551944,295.467054742,10.0,11.0658905159
342.797852039,295.402614017,10.0,11.1947719666
338.544154167,295.331002804,10.0,11.3379943926
334.831696987,295.272372523,10.0,11.4552549538
327.520092964,295.271895128,10.0,11.4562097444
318.591819763,288.571740726,10.0,11.0767095492
318.466066137,295.648786314,10.0,10.7024273717
312.901305452,293.190472841,10.0,10.0
312.243361309,296.0,10.0,10.0
312.696397021,296.0,10.0,10.0
315.935443118,292.532766819,10.0,10.0
318.589428142,295.327972651,10.0,10.0
317.775135353,296.0,10.0,10.0
313.829276636,296.0,10.0,10.0
308.110053137,295.621911824,10.0,10.0
308.191082418,296.0,10.0,10.0
304.792928398,292.86223793,10.0,10.0
301.635394752,296.0,10.0,10.0
300.775490761,296.0,10.0,10.0
304.387873888,296.0,10.0,10.0
300.356451273,295.43124485,10.0,10.0
299.238630056,296.0,10.0,10.0
300.850296378,296.0,10.0,10.0
302.850651622,296.0,10.0,10.0
302.013591111,295.991504613,10.0,10.0169907747
300.333609045,296.0,10.0,10.0
297.638909757,295.896968035,10.0,10.2060639308
301.154795587,296.0,10.0,10.0
292.529510438,296.0,10.0,10.0
282.614476144,293.090380669,10.0,10.0
279.31599468,296.0,10.0,10.0
274.010372102,296.0,10.0,10.0
271.552689254,296.0,10.0,10.0
267.246776283,296.0,10.0,10.0
266.414940655,296.0,10.0,10.0
273.579487622,296.0,10.0,10.0
276.259963095,296.0,10.0,10.0
279.634590924,296.0,10.0,10.0
274.169873536,295.976008643,10.0,10.0479827139
281.922034085,296.0,10.0,10.0
272.882497609,296.0,10.0,10.0
270.011290371,296.0,10.0,10.0
269.989502817,296.0,10.0,10.0
267.553687006,296.0,10.0,10.0
269.881340653,296.0,10.0,10.0
271.51312533,296.0,10.0,10.0
277.058671385,296.0,10.0,10.0
268.598770529,296.0,10.0,10.0
268.448388472,296.0,10.0,10.0
269.152114227,296.0,10.0,10.0
270.666097477,296.0,10.0,10.0
270.589704931,296.0,10.0,10.0
269.003806531,296.0,10.0,10.0
270.140019357,296.0,10.0,10.0
270.139193791,295.981298555,10.0,10.037402889
268.183200019,296.0,10.0,10.0
267.504246967,296.0,10.0,10.0
269.645376461,296.0,10.0,10.0
268.004922288,296.0,10.0,10.0
261.338698285,296.0,10.0,10.0
261.635345357,296.0,10.0,10.0
271.474937337,296.0,10.0,10.0
266.665605443,296.0,10.0,10.0
268.659273523,296.0,10.0,10.0
268.511305618,295.881282937,10.0,10.2374341259
272.310884761,296.0,10.0,10.0
275.891847658,296.0,10.0,10.0
274.900780427,295.971390097,10.0,10.0572198064
274.788032028,296.0,10.0,10.0
273.450276944,296.0,10.0,10.0
277.575562092,296.0,10.0,10.0
278.099764141,296.0,10.0,10.0
281.282587799,296.0,10.0,10.0
278.613068613,296.0,10.0,10.0
281.924740347,296.0,10.0,10.0
281.743339481,296.0,10.0,10.0
271.196863117,296.0,10.0,10.0
268.526083889,296.0,10.0,10.0
269.114856603,296.0,10.0,10.0
274.247395399,296.0,10.0,10.0
269.481781843,295.996031808,10.0,10.0079363844
270.003117147,296.0,10.0,10.0
270.205062898,296.0,10.0,10.0
270.214052518,296.0,10.0,10.0
279.972460111,295.632689416,10.0,10.0
278.287501415,296.0,10.0,10.0
279.104015728,296.0,10.0,10.0
277.342123409,296.0,10.0,10.0
277.983288249,296.0,10.0,10.0
266.900909861,295.225096822,10.0,10.0
263.538601359,296.0,10.0,10.0
270.851629695,296.0,10.0,10.0
270.43588092,296.0,10.0,10.0
268.628347536,296.0,10.0,10.0
274.302744051,296.0,10.0,10.0
273.53895857,296.0,10.0,10.0
276.517143746,296.0,10.0,10.0
275.804238816,296.0,10.0,10.0
279.163949033,295.996525463,10.0,10.0069490743
281.377546331,296.0,10.0,10.0
276.719099065,295.957106714,10.0,10.0857865721
279.871120711,296.0,10.0,10.0
286.632985693,296.0,10.0081189441,10.0
277.546158095,296.0,10.0,10.0
270.232494613,296.0,10.0,10.0
269.461861452,296.0,10.0,10.0
259.449418863,296.0,10.0,10.0
257.058591446,296.0,10.0,10.0
254.820116361,296.0,10.0,10.0
244.292951902,296.0,10.0,10.0
245.222651144,296.0,10.0,10.0
242.60305514,296.0,10.0,10.0
234.249504229,296.0,10.0,10.0
232.081962486,296.0,10.0,10.0
231.029595157,296.0,10.0,10.0
221.341655513,295.710806906,10.0,10.0
219.52521505,296.0,10.0,10.0
216.8384191,294.327839732,10.0,10.0
215.321305891,296.0,10.0,10.0
220.53391852,295.82644929,10.0,10.0
218.949529191,293.253117457,10.0,10.0
218.598913064,296.0,10.0,10.0
219.917087426,295.751509997,10.0,10.4969800062
211.507262101,295.925573096,10.0,10.1488538074
211.064536681,296.0,10.0,10.0
208.727288833,296.0,10.0,10.0
209.666221788,296.0,10.0,10.0
206.993096998,296.0,10.0,10.0
204.821622064,296.0,10.0,10.0
206.30622225,295.818606332,10.0,10.0
208.854817679,296.0,10.0,10.0
212.895107081,296.0,10.0,10.0
202.629451563,295.789647371,10.0,10.0
203.549873581,296.0,10.0,10.0
205.638200273,296.0,10.0,10.0
203.45323204,296.0,10.0,10.0
207.075651159,296.0,10.0,10.0
208.109496345,295.172382772,10.0,10.0
210.331201544,296.0,10.0,10.0
203.906148901,296.0,10.0,10.0
201.979221096,296.0,10.0,10.0
203.4171276,293.897747755,10.0,10.0
204.630430093,296.0,10.0,10.0
201.643226495,296.0,10.0,10.0
202.777395954,296.0,10.0,10.0
199.997575035,296.0,10.0,10.0
202.557456245,293.612228394,10.0,10.0
205.075194588,294.382966042,10.0,10.0
195.262624969,296.0,10.0,10.0
192.219664564,296.0,10.0,10.0
196.102636804,296.0,10.0,10.0
200.462386598,295.621938854,10.0,10.0
204.025690784,296.0,10.0,10.0
204.052077751,296.0,10.0,10.0
206.557946186,296.0,10.0,10.0
213.932740193,296.0,10.0,10.0
209.860682945,295.871673065,10.0,10.2566538694
210.80785511,296.0,10.0,10.0
216.700366478,296.0,10.0,10.0
216.313650649,296.0,10.0,10.0
216.650817226,296.0,10.0,10.0
220.881869625,296.0,10.0,10.0
229.796467136,296.0,10.0,10.0
237.079290699,296.0,10.0,10.0
240.285414051,296.0,10.0,10.0
241.203433822,296.0,10.0,10.0
246.117036175,295.988822069,10.0,10.0223558618
247.173338007,296.0,10.0,10.0
247.829125177,296.0,10.0,10.0
257.452144395,296.0,10.0,10.0
258.428221952,296.0,10.0,10.0
256.852237474,296.0,10.0,10.0
259.39950801,296.0,10.0,10.0
258.217578303,296.0,10.0,10.0
258.006586115,296.0,10.0,10.0
265.900505583,296.0,10.0,10.0
